block,answer,word,trial_type,trial_index,subject_id,correctness,resptime,stim_type,duration,year
4,G,GENO,multi-stim-multi-response,149,saaltman,1,1696,nonword,32,2017
4,N,CTNA,multi-stim-multi-response,150,saaltman,1,1915,nonword,32,2017
4,L,ERAL,multi-stim-multi-response,151,saaltman,1,1766,nonword,32,2017
4,R,BOAR,multi-stim-multi-response,152,saaltman,1,1636,word,32,2017
4,A,SAME,multi-stim-multi-response,153,saaltman,1,2206,word,32,2017
4,S,MASK,multi-stim-multi-response,154,saaltman,1,1663,word,32,2017
4,T,ABOT,multi-stim-multi-response,155,saaltman,1,1762,nonword,32,2017
4,R,CART,multi-stim-multi-response,156,saaltman,1,2161,word,32,2017
4,G,GONE,multi-stim-multi-response,157,saaltman,1,1821,word,32,2017
4,L,LKEA,multi-stim-multi-response,158,saaltman,1,2381,nonword,32,2017
4,C,CENO,multi-stim-multi-response,159,saaltman,1,1607,nonword,32,2017
4,P,NPIS,multi-stim-multi-response,160,saaltman,0,1997,nonword,32,2017
4,R,CTRA,multi-stim-multi-response,161,saaltman,0,2306,nonword,32,2017
4,S,KASM,multi-stim-multi-response,162,saaltman,1,1999,nonword,32,2017
4,R,ABOR,multi-stim-multi-response,163,saaltman,0,1838,nonword,32,2017
4,R,MARK,multi-stim-multi-response,164,saaltman,1,1842,word,32,2017
NULL,NULL,NULL,text,165,saaltman,NULL,NULL,NULL,NULL,2017
5,L,LKEA,multi-stim-multi-response,166,saaltman,1,1854,nonword,32,2017
5,T,TAKE,multi-stim-multi-response,167,saaltman,1,1752,word,32,2017
5,A,EAMS,multi-stim-multi-response,168,saaltman,1,1994,nonword,32,2017
5,A,SAME,multi-stim-multi-response,169,saaltman,1,1727,word,32,2017
5,L,ERAL,multi-stim-multi-response,170,saaltman,1,1572,nonword,32,2017
5,S,MASK,multi-stim-multi-response,171,saaltman,1,1641,word,32,2017
5,G,GENO,multi-stim-multi-response,172,saaltman,1,1770,nonword,32,2017
5,L,EAL,multi-stim-multi-response,173,saaltman,1,1643,word,32,2017
5,D,READ,multi-stim-multi-response,174,saaltman,0,1721,word,32,2017
5,N,CTNA,multi-stim-multi-response,175,saaltman,1,1814,nonword,32,2017
5,O,SOME,multi-stim-multi-response,176,saaltman,1,1728,word,32,2017
5,N,CANT,multi-stim-multi-response,177,saaltman,1,1647,word,32,2017
5,T,TKEA,multi-stim-multi-response,178,saaltman,1,3285,nonword,32,2017
5,G,GONE,multi-stim-multi-response,179,saaltman,1,1861,word,32,2017
5,D,ERAD,multi-stim-multi-response,180,saaltman,1,2286,nonword,32,2017
5,R,BOAR,multi-stim-multi-response,181,saaltman,1,2774,word,32,2017
5,L,LAKE,multi-stim-multi-response,182,saaltman,1,1655,word,32,2017
5,P,SPIN,multi-stim-multi-response,183,saaltman,1,2121,word,32,2017
5,P,NPIS,multi-stim-multi-response,184,saaltman,1,2140,nonword,32,2017
5,T,ABOT,multi-stim-multi-response,185,saaltman,1,1719,nonword,32,2017
5,R,CTRA,multi-stim-multi-response,186,saaltman,1,2211,nonword,32,2017
5,C,CONE,multi-stim-multi-response,187,saaltman,0,1874,word,32,2017
5,K,SKIN,multi-stim-multi-response,188,saaltman,1,1817,word,32,2017
5,O,EOMS,multi-stim-multi-response,189,saaltman,1,1829,nonword,32,2017
5,R,ABOR,multi-stim-multi-response,190,saaltman,0,1829,nonword,32,2017
5,T,BOAT,multi-stim-multi-response,191,saaltman,1,2037,word,32,2017
5,K,NKIS,multi-stim-multi-response,192,saaltman,1,3269,nonword,32,2017
5,C,CENO,multi-stim-multi-response,193,saaltman,1,1618,nonword,32,2017
5,R,KARM,multi-stim-multi-response,194,saaltman,1,1797,nonword,32,2017
5,R,CART,multi-stim-multi-response,195,saaltman,1,1685,word,32,2017
5,S,KASM,multi-stim-multi-response,196,saaltman,1,1637,nonword,32,2017
5,R,MARK,multi-stim-multi-response,197,saaltman,1,1624,word,32,2017
NULL,NULL,NULL,text,198,saaltman,NULL,NULL,NULL,NULL,2017
NULL,NULL,NULL,text,0,cfridman,NULL,NULL,NULL,NULL,2017
0,T,TAKE,multi-stim-multi-response,1,cfridman,1,2849,word,32,2017
0,N,CANT,multi-stim-multi-response,2,cfridman,1,2315,word,32,2017
0,G,GONE,multi-stim-multi-response,3,cfridman,1,2469,word,32,2017
0,O,EOMS,multi-stim-multi-response,4,cfridman,1,2126,nonword,32,2017
0,T,BOAT,multi-stim-multi-response,5,cfridman,0,2493,word,32,2017
0,R,ABOR,multi-stim-multi-response,6,cfridman,1,2381,nonword,32,2017
0,L,EAL,multi-stim-multi-response,7,cfridman,1,2046,word,32,2017
0,C,CENO,multi-stim-multi-response,8,cfridman,1,2038,nonword,32,2017
0,S,KASM,multi-stim-multi-response,9,cfridman,1,2422,nonword,32,2017
0,T,ABOT,multi-stim-multi-response,10,cfridman,1,2030,nonword,32,2017
0,O,SOME,multi-stim-multi-response,11,cfridman,1,2221,word,32,2017
0,P,NPIS,multi-stim-multi-response,12,cfridman,1,2120,nonword,32,2017
0,A,EAMS,multi-stim-multi-response,13,cfridman,1,1789,nonword,32,2017
0,L,LKEA,multi-stim-multi-response,14,cfridman,1,1742,nonword,32,2017
0,P,SPIN,multi-stim-multi-response,15,cfridman,1,2813,word,32,2017
0,R,MARK,multi-stim-multi-response,16,cfridman,1,2022,word,32,2017
0,A,SAME,multi-stim-multi-response,17,cfridman,1,1645,word,32,2017
0,N,CTNA,multi-stim-multi-response,18,cfridman,1,2431,nonword,32,2017
0,L,LAKE,multi-stim-multi-response,19,cfridman,1,2036,word,32,2017
0,R,CTRA,multi-stim-multi-response,20,cfridman,1,1917,nonword,32,2017
0,R,BOAR,multi-stim-multi-response,21,cfridman,1,1926,word,32,2017
0,C,CONE,multi-stim-multi-response,22,cfridman,1,1733,word,32,2017
0,K,SKIN,multi-stim-multi-response,23,cfridman,1,1814,word,32,2017
0,D,ERAD,multi-stim-multi-response,24,cfridman,1,1885,nonword,32,2017
0,L,ERAL,multi-stim-multi-response,25,cfridman,1,1637,nonword,32,2017
0,R,CART,multi-stim-multi-response,26,cfridman,1,1830,word,32,2017
0,G,GENO,multi-stim-multi-response,27,cfridman,1,1829,nonword,32,2017
0,R,KARM,multi-stim-multi-response,28,cfridman,1,1799,nonword,32,2017
0,D,READ,multi-stim-multi-response,29,cfridman,1,1861,word,32,2017
0,T,TKEA,multi-stim-multi-response,30,cfridman,1,1975,nonword,32,2017
0,K,NKIS,multi-stim-multi-response,31,cfridman,1,1733,nonword,32,2017
0,S,MASK,multi-stim-multi-response,32,cfridman,0,1783,word,32,2017
NULL,NULL,NULL,text,33,cfridman,NULL,NULL,NULL,NULL,2017
1,D,ERAD,multi-stim-multi-response,34,cfridman,1,1725,nonword,32,2017
1,R,CART,multi-stim-multi-response,35,cfridman,1,1830,word,32,2017
1,C,CONE,multi-stim-multi-response,36,cfridman,1,1398,word,32,2017
1,S,KASM,multi-stim-multi-response,37,cfridman,1,1670,nonword,32,2017
1,T,TKEA,multi-stim-multi-response,38,cfridman,1,1853,nonword,32,2017
1,K,NKIS,multi-stim-multi-response,39,cfridman,1,1646,nonword,32,2017
1,R,MARK,multi-stim-multi-response,40,cfridman,1,1679,word,32,2017
1,R,BOAR,multi-stim-multi-response,41,cfridman,1,1710,word,32,2017
1,G,GONE,multi-stim-multi-response,42,cfridman,1,1462,word,32,2017
1,L,EAL,multi-stim-multi-response,43,cfridman,1,1606,word,32,2017
1,T,ABOT,multi-stim-multi-response,44,cfridman,1,1934,nonword,32,2017
1,R,ABOR,multi-stim-multi-response,45,cfridman,1,1678,nonword,32,2017
1,L,ERAL,multi-stim-multi-response,46,cfridman,1,1710,nonword,32,2017
1,N,CANT,multi-stim-multi-response,47,cfridman,1,1741,word,32,2017
1,T,TAKE,multi-stim-multi-response,48,cfridman,1,1742,word,32,2017
1,N,CTNA,multi-stim-multi-response,49,cfridman,1,1783,nonword,32,2017
1,S,MASK,multi-stim-multi-response,50,cfridman,1,1582,word,32,2017
1,A,EAMS,multi-stim-multi-response,51,cfridman,1,1662,nonword,32,2017
1,L,LKEA,multi-stim-multi-response,52,cfridman,1,1653,nonword,32,2017
1,A,SAME,multi-stim-multi-response,53,cfridman,1,1815,word,32,2017
1,C,CENO,multi-stim-multi-response,54,cfridman,1,1557,nonword,32,2017
1,P,NPIS,multi-stim-multi-response,55,cfridman,1,2053,nonword,32,2017
1,R,CTRA,multi-stim-multi-response,56,cfridman,1,1886,nonword,32,2017
1,O,EOMS,multi-stim-multi-response,57,cfridman,1,1790,nonword,32,2017
1,P,SPIN,multi-stim-multi-response,58,cfridman,1,1669,word,32,2017
1,T,BOAT,multi-stim-multi-response,59,cfridman,1,1957,word,32,2017
1,O,SOME,multi-stim-multi-response,60,cfridman,1,1863,word,32,2017
1,K,SKIN,multi-stim-multi-response,61,cfridman,1,1438,word,32,2017
1,R,KARM,multi-stim-multi-response,62,cfridman,1,1702,nonword,32,2017
1,L,LAKE,multi-stim-multi-response,63,cfridman,1,1494,word,32,2017
1,D,READ,multi-stim-multi-response,64,cfridman,1,1901,word,32,2017
1,G,GENO,multi-stim-multi-response,65,cfridman,1,1472,nonword,32,2017
NULL,NULL,NULL,text,66,cfridman,NULL,NULL,NULL,NULL,2017
2,P,SPIN,multi-stim-multi-response,67,cfridman,1,1388,word,32,2017
2,O,EOMS,multi-stim-multi-response,68,cfridman,1,1446,nonword,32,2017
2,L,LAKE,multi-stim-multi-response,69,cfridman,1,1478,word,32,2017
2,A,SAME,multi-stim-multi-response,70,cfridman,1,1670,word,32,2017
2,S,KASM,multi-stim-multi-response,71,cfridman,1,1615,nonword,32,2017
2,N,CTNA,multi-stim-multi-response,72,cfridman,1,1517,nonword,32,2017
2,D,ERAD,multi-stim-multi-response,73,cfridman,1,1620,nonword,32,2017
2,T,BOAT,multi-stim-multi-response,74,cfridman,1,1853,word,32,2017
2,R,KARM,multi-stim-multi-response,75,cfridman,1,1813,nonword,32,2017
2,G,GONE,multi-stim-multi-response,76,cfridman,1,1349,word,32,2017
2,R,CART,multi-stim-multi-response,77,cfridman,1,1822,word,32,2017
2,R,CTRA,multi-stim-multi-response,78,cfridman,1,1789,nonword,32,2017
2,T,TAKE,multi-stim-multi-response,79,cfridman,1,1669,word,32,2017
2,L,ERAL,multi-stim-multi-response,80,cfridman,1,1420,nonword,32,2017
2,O,SOME,multi-stim-multi-response,81,cfridman,1,1526,word,32,2017
2,L,LKEA,multi-stim-multi-response,82,cfridman,1,2422,nonword,32,2017
2,C,CENO,multi-stim-multi-response,83,cfridman,1,1325,nonword,32,2017
2,A,EAMS,multi-stim-multi-response,84,cfridman,1,1548,nonword,32,2017
2,R,BOAR,multi-stim-multi-response,85,cfridman,0,2069,word,32,2017
2,R,ABOR,multi-stim-multi-response,86,cfridman,1,1955,nonword,32,2017
2,N,CANT,multi-stim-multi-response,87,cfridman,1,1830,word,32,2017
2,G,GENO,multi-stim-multi-response,88,cfridman,1,1372,nonword,32,2017
2,D,READ,multi-stim-multi-response,89,cfridman,1,1806,word,32,2017
2,K,NKIS,multi-stim-multi-response,90,cfridman,1,1556,nonword,32,2017
2,P,NPIS,multi-stim-multi-response,91,cfridman,1,1462,nonword,32,2017
2,S,MASK,multi-stim-multi-response,92,cfridman,1,1469,word,32,2017
2,T,TKEA,multi-stim-multi-response,93,cfridman,1,1876,nonword,32,2017
2,C,CONE,multi-stim-multi-response,94,cfridman,1,1324,word,32,2017
2,K,SKIN,multi-stim-multi-response,95,cfridman,1,1325,word,32,2017
2,R,MARK,multi-stim-multi-response,96,cfridman,1,1445,word,32,2017
2,T,ABOT,multi-stim-multi-response,97,cfridman,1,1726,nonword,32,2017
2,L,EAL,multi-stim-multi-response,98,cfridman,0,1900,word,32,2017
NULL,NULL,NULL,text,99,cfridman,NULL,NULL,NULL,NULL,2017
3,R,CART,multi-stim-multi-response,100,cfridman,1,1700,word,32,2017
3,R,ABOR,multi-stim-multi-response,101,cfridman,1,1398,nonword,32,2017
3,L,EAL,multi-stim-multi-response,102,cfridman,1,1333,word,32,2017
3,R,CTRA,multi-stim-multi-response,103,cfridman,1,1908,nonword,32,2017
3,N,CTNA,multi-stim-multi-response,104,cfridman,1,1580,nonword,32,2017
3,P,NPIS,multi-stim-multi-response,105,cfridman,1,1422,nonword,32,2017
3,C,CENO,multi-stim-multi-response,106,cfridman,1,1332,nonword,32,2017
3,T,TKEA,multi-stim-multi-response,107,cfridman,1,1686,nonword,32,2017
3,L,LAKE,multi-stim-multi-response,108,cfridman,1,1325,word,32,2017
3,N,CANT,multi-stim-multi-response,109,cfridman,1,1364,word,32,2017
3,K,NKIS,multi-stim-multi-response,110,cfridman,1,1382,nonword,32,2017
3,D,READ,multi-stim-multi-response,111,cfridman,1,1765,word,32,2017
3,L,LKEA,multi-stim-multi-response,112,cfridman,1,1470,nonword,32,2017
3,C,CONE,multi-stim-multi-response,113,cfridman,1,1364,word,32,2017
3,O,SOME,multi-stim-multi-response,114,cfridman,1,1885,word,32,2017
3,S,MASK,multi-stim-multi-response,115,cfridman,1,1308,word,32,2017
3,K,SKIN,multi-stim-multi-response,116,cfridman,1,1340,word,32,2017
3,O,EOMS,multi-stim-multi-response,117,cfridman,1,1478,nonword,32,2017
3,T,BOAT,multi-stim-multi-response,118,cfridman,1,1813,word,32,2017
3,R,KARM,multi-stim-multi-response,119,cfridman,1,2998,nonword,32,2017
3,G,GONE,multi-stim-multi-response,120,cfridman,1,1510,word,32,2017
3,R,MARK,multi-stim-multi-response,121,cfridman,1,1350,word,32,2017
3,P,SPIN,multi-stim-multi-response,122,cfridman,1,1341,word,32,2017
3,A,EAMS,multi-stim-multi-response,123,cfridman,1,1460,nonword,32,2017
3,T,ABOT,multi-stim-multi-response,124,cfridman,1,1621,nonword,32,2017
3,D,ERAD,multi-stim-multi-response,125,cfridman,1,1517,nonword,32,2017
3,R,BOAR,multi-stim-multi-response,126,cfridman,1,1918,word,32,2017
3,T,TAKE,multi-stim-multi-response,127,cfridman,1,1612,word,32,2017
3,S,KASM,multi-stim-multi-response,128,cfridman,1,1588,nonword,32,2017
3,G,GENO,multi-stim-multi-response,129,cfridman,1,1340,nonword,32,2017
3,A,SAME,multi-stim-multi-response,130,cfridman,1,1702,word,32,2017
3,L,ERAL,multi-stim-multi-response,131,cfridman,1,1965,nonword,32,2017
NULL,NULL,NULL,text,132,cfridman,NULL,NULL,NULL,NULL,2017
4,L,ERAL,multi-stim-multi-response,133,cfridman,1,1419,nonword,32,2017
4,D,ERAD,multi-stim-multi-response,134,cfridman,1,1389,nonword,32,2017
4,C,CENO,multi-stim-multi-response,135,cfridman,1,1340,nonword,32,2017
4,S,KASM,multi-stim-multi-response,136,cfridman,1,1317,nonword,32,2017
4,T,TAKE,multi-stim-multi-response,137,cfridman,1,1317,word,32,2017
4,L,LAKE,multi-stim-multi-response,138,cfridman,1,1469,word,32,2017
4,S,MASK,multi-stim-multi-response,139,cfridman,1,1316,word,32,2017
4,D,READ,multi-stim-multi-response,140,cfridman,1,1333,word,32,2017
4,P,SPIN,multi-stim-multi-response,141,cfridman,1,1285,word,32,2017
4,L,LKEA,multi-stim-multi-response,142,cfridman,1,1558,nonword,32,2017
4,K,SKIN,multi-stim-multi-response,143,cfridman,1,1317,word,32,2017
4,R,ABOR,multi-stim-multi-response,144,cfridman,0,1405,nonword,32,2017
4,T,BOAT,multi-stim-multi-response,145,cfridman,1,1892,word,32,2017
4,N,CANT,multi-stim-multi-response,146,cfridman,1,1278,word,32,2017
4,O,SOME,multi-stim-multi-response,147,cfridman,1,1469,word,32,2017
4,A,SAME,multi-stim-multi-response,148,cfridman,1,1323,word,32,2017
4,R,CTRA,multi-stim-multi-response,149,cfridman,1,1581,nonword,32,2017
4,T,ABOT,multi-stim-multi-response,150,cfridman,1,1405,nonword,32,2017
4,N,CTNA,multi-stim-multi-response,151,cfridman,1,1421,nonword,32,2017
4,R,MARK,multi-stim-multi-response,152,cfridman,1,1326,word,32,2017
4,O,EOMS,multi-stim-multi-response,153,cfridman,1,1403,nonword,32,2017
4,P,NPIS,multi-stim-multi-response,154,cfridman,1,1357,nonword,32,2017
4,G,GONE,multi-stim-multi-response,155,cfridman,1,1500,word,32,2017
4,T,TKEA,multi-stim-multi-response,156,cfridman,1,1460,nonword,32,2017
4,R,CART,multi-stim-multi-response,157,cfridman,1,1383,word,32,2017
4,A,EAMS,multi-stim-multi-response,158,cfridman,1,1379,nonword,32,2017
4,C,CONE,multi-stim-multi-response,159,cfridman,1,1444,word,32,2017
4,R,KARM,multi-stim-multi-response,160,cfridman,1,1628,nonword,32,2017
4,K,NKIS,multi-stim-multi-response,161,cfridman,1,1381,nonword,32,2017
4,G,GENO,multi-stim-multi-response,162,cfridman,1,1358,nonword,32,2017
4,R,BOAR,multi-stim-multi-response,163,cfridman,0,1365,word,32,2017
4,L,EAL,multi-stim-multi-response,164,cfridman,1,1556,word,32,2017
NULL,NULL,NULL,text,165,cfridman,NULL,NULL,NULL,NULL,2017
5,T,ABOT,multi-stim-multi-response,166,cfridman,1,1500,nonword,32,2017
5,R,ABOR,multi-stim-multi-response,167,cfridman,1,1380,nonword,32,2017
5,T,TAKE,multi-stim-multi-response,168,cfridman,1,1291,word,32,2017
5,R,CTRA,multi-stim-multi-response,169,cfridman,1,1420,nonword,32,2017
5,R,CART,multi-stim-multi-response,170,cfridman,1,1397,word,32,2017
5,L,ERAL,multi-stim-multi-response,171,cfridman,1,2100,nonword,32,2017
5,C,CONE,multi-stim-multi-response,172,cfridman,1,1315,word,32,2017
5,O,SOME,multi-stim-multi-response,173,cfridman,1,1276,word,32,2017
5,R,MARK,multi-stim-multi-response,174,cfridman,1,1371,word,32,2017
5,G,GENO,multi-stim-multi-response,175,cfridman,1,1277,nonword,32,2017
5,K,NKIS,multi-stim-multi-response,176,cfridman,1,1309,nonword,32,2017
5,P,SPIN,multi-stim-multi-response,177,cfridman,1,1362,word,32,2017
5,L,LKEA,multi-stim-multi-response,178,cfridman,1,1396,nonword,32,2017
5,D,ERAD,multi-stim-multi-response,179,cfridman,1,1468,nonword,32,2017
5,R,BOAR,multi-stim-multi-response,180,cfridman,1,1462,word,32,2017
5,A,EAMS,multi-stim-multi-response,181,cfridman,1,1646,nonword,32,2017
5,S,MASK,multi-stim-multi-response,182,cfridman,1,1347,word,32,2017
5,L,EAL,multi-stim-multi-response,183,cfridman,1,1260,word,32,2017
5,G,GONE,multi-stim-multi-response,184,cfridman,1,1212,word,32,2017
5,T,BOAT,multi-stim-multi-response,185,cfridman,1,1253,word,32,2017
5,N,CTNA,multi-stim-multi-response,186,cfridman,1,1397,nonword,32,2017
5,K,SKIN,multi-stim-multi-response,187,cfridman,1,1300,word,32,2017
5,D,READ,multi-stim-multi-response,188,cfridman,1,1373,word,32,2017
5,C,CENO,multi-stim-multi-response,189,cfridman,1,1396,nonword,32,2017
5,T,TKEA,multi-stim-multi-response,190,cfridman,1,1563,nonword,32,2017
5,R,KARM,multi-stim-multi-response,191,cfridman,1,1453,nonword,32,2017
5,N,CANT,multi-stim-multi-response,192,cfridman,1,1339,word,32,2017
5,A,SAME,multi-stim-multi-response,193,cfridman,1,1500,word,32,2017
5,P,NPIS,multi-stim-multi-response,194,cfridman,1,1407,nonword,32,2017
5,O,EOMS,multi-stim-multi-response,195,cfridman,1,1301,nonword,32,2017
5,L,LAKE,multi-stim-multi-response,196,cfridman,1,1380,word,32,2017
5,S,KASM,multi-stim-multi-response,197,cfridman,1,1836,nonword,32,2017
NULL,NULL,NULL,text,198,cfridman,NULL,NULL,NULL,NULL,2017
NULL,NULL,NULL,text,0,lcwade,NULL,NULL,NULL,NULL,2017
0,K,NKIS,multi-stim-multi-response,1,lcwade,1,6091,nonword,32,2017
0,R,ABOR,multi-stim-multi-response,2,lcwade,1,2373,nonword,32,2017
0,O,SOME,multi-stim-multi-response,3,lcwade,1,2550,word,32,2017
0,R,CTRA,multi-stim-multi-response,4,lcwade,0,5789,nonword,32,2017
0,R,BOAR,multi-stim-multi-response,5,lcwade,1,1854,word,32,2017
0,L,ERAL,multi-stim-multi-response,6,lcwade,1,1815,nonword,32,2017
0,S,KASM,multi-stim-multi-response,7,lcwade,1,3125,nonword,32,2017
0,D,READ,multi-stim-multi-response,8,lcwade,1,1878,word,32,2017
0,G,GENO,multi-stim-multi-response,9,lcwade,1,2245,nonword,32,2017
0,R,MARK,multi-stim-multi-response,10,lcwade,1,1726,word,32,2017
0,C,CONE,multi-stim-multi-response,11,lcwade,1,1757,word,32,2017
0,T,ABOT,multi-stim-multi-response,12,lcwade,1,2429,nonword,32,2017
0,K,SKIN,multi-stim-multi-response,13,lcwade,1,1925,word,32,2017
0,A,EAMS,multi-stim-multi-response,14,lcwade,1,2309,nonword,32,2017
0,A,SAME,multi-stim-multi-response,15,lcwade,1,1677,word,32,2017
0,T,TAKE,multi-stim-multi-response,16,lcwade,1,2133,word,32,2017
0,P,NPIS,multi-stim-multi-response,17,lcwade,0,4028,nonword,32,2017
0,N,CANT,multi-stim-multi-response,18,lcwade,1,2134,word,32,2017
0,T,BOAT,multi-stim-multi-response,19,lcwade,1,1894,word,32,2017
0,N,CTNA,multi-stim-multi-response,20,lcwade,1,2421,nonword,32,2017
0,O,EOMS,multi-stim-multi-response,21,lcwade,1,1894,nonword,32,2017
0,L,EAL,multi-stim-multi-response,22,lcwade,1,1453,word,32,2017
0,S,MASK,multi-stim-multi-response,23,lcwade,1,2994,word,32,2017
0,D,ERAD,multi-stim-multi-response,24,lcwade,1,1838,nonword,32,2017
0,L,LKEA,multi-stim-multi-response,25,lcwade,1,1749,nonword,32,2017
0,G,GONE,multi-stim-multi-response,26,lcwade,1,2134,word,32,2017
0,R,CART,multi-stim-multi-response,27,lcwade,0,2126,word,32,2017
0,C,CENO,multi-stim-multi-response,28,lcwade,1,1861,nonword,32,2017
0,P,SPIN,multi-stim-multi-response,29,lcwade,1,2150,word,32,2017
0,T,TKEA,multi-stim-multi-response,30,lcwade,1,1973,nonword,32,2017
0,L,LAKE,multi-stim-multi-response,31,lcwade,1,1765,word,32,2017
0,R,KARM,multi-stim-multi-response,32,lcwade,1,2645,nonword,32,2017
NULL,NULL,NULL,text,33,lcwade,NULL,NULL,NULL,NULL,2017
1,N,CANT,multi-stim-multi-response,34,lcwade,1,1989,word,32,2017
1,L,EAL,multi-stim-multi-response,35,lcwade,1,1677,word,32,2017
1,R,MARK,multi-stim-multi-response,36,lcwade,1,1781,word,32,2017
1,O,SOME,multi-stim-multi-response,37,lcwade,1,1653,word,32,2017
1,N,CTNA,multi-stim-multi-response,38,lcwade,1,1909,nonword,32,2017
1,L,LAKE,multi-stim-multi-response,39,lcwade,1,1509,word,32,2017
1,P,NPIS,multi-stim-multi-response,40,lcwade,1,2806,nonword,32,2017
1,O,EOMS,multi-stim-multi-response,41,lcwade,1,2590,nonword,32,2017
1,T,TAKE,multi-stim-multi-response,42,lcwade,1,1718,word,32,2017
1,A,SAME,multi-stim-multi-response,43,lcwade,1,1837,word,32,2017
1,L,LKEA,multi-stim-multi-response,44,lcwade,1,1677,nonword,32,2017
1,G,GENO,multi-stim-multi-response,45,lcwade,1,1789,nonword,32,2017
1,L,ERAL,multi-stim-multi-response,46,lcwade,1,1805,nonword,32,2017
1,G,GONE,multi-stim-multi-response,47,lcwade,1,1677,word,32,2017
1,T,BOAT,multi-stim-multi-response,48,lcwade,1,1837,word,32,2017
1,K,SKIN,multi-stim-multi-response,49,lcwade,1,1733,word,32,2017
1,K,NKIS,multi-stim-multi-response,50,lcwade,0,3041,nonword,32,2017
1,T,TKEA,multi-stim-multi-response,51,lcwade,1,1813,nonword,32,2017
1,C,CONE,multi-stim-multi-response,52,lcwade,1,1565,word,32,2017
1,R,CART,multi-stim-multi-response,53,lcwade,1,2005,word,32,2017
1,A,EAMS,multi-stim-multi-response,54,lcwade,1,2872,nonword,32,2017
1,S,MASK,multi-stim-multi-response,55,lcwade,1,1942,word,32,2017
1,R,KARM,multi-stim-multi-response,56,lcwade,0,2638,nonword,32,2017
1,D,ERAD,multi-stim-multi-response,57,lcwade,1,2310,nonword,32,2017
1,T,ABOT,multi-stim-multi-response,58,lcwade,1,1805,nonword,32,2017
1,D,READ,multi-stim-multi-response,59,lcwade,1,1974,word,32,2017
1,R,BOAR,multi-stim-multi-response,60,lcwade,1,1685,word,32,2017
